fdat,FR0,FR1,FR2,FR3,FR4
1981-10-01,,,,,
1982-01-01,-2.5879838709677436,-2.2527243589743584,-1.4782852564102553,-1.1415064102564108,-1.550641025641025
1982-04-01,-1.9680147058823532,-2.386458333333334,-0.8001785714285718,-0.5083333333333329,-0.6126984126984123
1982-07-01,1.6426190476190476,1.3476447876447875,-0.46936936936936924,-0.1694444444444443,0.13123123123123115
1982-10-01,0.16309412861137051,-1.429555361813427,-0.4161290322580635,-0.14664341761115818,-0.41129032258064413
1983-01-01,-2.2471537001897532,-2.721013824884794,-1.6718894009216592,-1.3901382488479257,-1.2884792626728103
1983-04-01,-2.8114285714285714,-0.19428571428571573,0.022857142857142243,0.02857142857142847,0.31603128054740814
1983-07-01,0.16214285714285737,-0.15763546798029537,-0.014285714285714235,-0.37910135841170245,-0.19614604462474539
1983-10-01,0.4023359288097881,0.4258064516129032,0.5856507230255836,0.4783092324805338,0.5601779755283642
1984-01-01,-0.9706340378198006,-0.9580645161290327,-0.7711827956989246,-0.5674193548387096,-0.6708602150537644
1984-04-01,0.45483870967742,0.28166666666666673,0.2337499999999988,0.4747916666666665,0.649553571428573
1984-07-01,-0.5710000000000002,-0.9668269230769222,-0.5012019230769225,-0.12427884615384777,-0.019951923076922284
1984-10-01,0.12307692307692264,-0.4969230769230757,-0.7558461538461536,-1.0144230769230775,-0.8373846153846172
1985-01-01,-0.7383333333333346,-1.0063333333333335,-0.6541666666666672,-0.7488333333333328,-0.7013333333333334
1985-04-01,-0.045666666666666966,0.431666666666668,0.1528333333333336,0.07733333333333281,0.12348484848484897
1985-07-01,0.022068965517240358,-0.5078620689655171,-0.31296551724137966,-0.245114942528736,-0.1147988505747124
1985-10-01,-0.954572713643179,-0.7571214392803594,-0.7313343328335833,-0.8049475262368819,-0.7591614906832294
1986-01-01,0.7052536231884052,-0.47771739130434776,-0.5969202898550723,-0.45036231884058076,-0.312862318840581
1986-04-01,-1.9319444444444442,-3.345833333333333,-1.2546296296296289,-0.5513888888888889,-0.46111111111111125
1986-07-01,-0.3528985507246377,0.5745571658615134,0.17828282828282926,-0.41062801932367154,-0.39882943143812666
1986-10-01,-0.048260869565217135,-0.38272727272727325,0.011739130434782918,0.15152173913043443,0.19456521739130483
1987-01-01,-0.5200000000000009,0.05285714285714249,0.00023809523809559252,-0.0345238095238094,-0.08547619047619115
1987-04-01,1.3000000000000003,0.8511904761904749,0.5630952380952374,0.4833333333333334,0.5978571428571429
1987-07-01,0.35357142857142954,-0.02499999999999858,0.08333333333333393,0.2523809523809515,0.2404761904761905
1987-10-01,-0.1873949579831944,-0.23501400560224095,-0.30112044817926975,-0.5240896358543408,-0.38764705882352946
1988-01-01,-0.5745098039215688,-0.3274509803921579,0.0209150326797376,-0.004575163398692794,-0.19722222222222285
1988-04-01,-0.7490196078431368,0.11111111111111249,0.14999999999999947,0.23888888888888893,0.05555555555555536
1988-07-01,0.3973856209150304,0.2898692810457524,0.33333333333333304,0.3156862745098037,0.34019607843137223
1988-10-01,0.3037815126050418,0.05714285714285694,-0.13235294117647012,-0.18067226890756327,-0.10672268907563076
1989-01-01,-0.6883928571428575,-0.2937500000000002,-0.04910714285714324,0.08392857142857046,-0.017857142857143238
1989-04-01,0.48660714285714324,0.9348214285714285,0.1446428571428573,0.11071428571428577,0.025238095238095504
1989-07-01,0.014285714285714235,-0.9571428571428564,-0.8214285714285712,-0.7714285714285714,-0.6851648351648336
1989-10-01,-1.1733333333333338,-0.2767857142857153,-0.15714285714285747,-0.18214285714285783,-0.17499999999999982
1990-01-01,-0.037499999999999645,0.7192307692307693,0.19038461538461515,0.1865384615384622,0.3024038461538465
1990-04-01,2.172991452991453,-0.27205128205128215,-0.39820512820512866,-0.6150427350427354,-0.41094017094017055
1990-07-01,-0.3694871794871788,1.5905128205128203,0.7450427350427362,0.24247863247863233,-0.6170085470085467
1990-10-01,0.872820512820514,2.920512820512819,0.8997435897435899,0.4192307692307691,0.3008333333333324
1991-01-01,-0.7283809523809515,-1.4820952380952384,-1.1571428571428575,-0.7492380952380953,-0.6630476190476187
1991-04-01,-0.4113214285714286,-0.22085714285714264,0.09382142857142872,0.12246428571428547,0.1173153153153157
1991-07-01,-0.803212121212121,-0.44246212121212114,-0.15759848484848504,-0.09137592137592154,-0.08452088452088491
1991-10-01,-0.2136596736596741,-0.3866899766899765,-0.38701631701631767,-0.2874125874125868,-0.21608173076923132
1992-01-01,-0.048717948717948545,-0.46538461538461506,-0.4064102564102572,-0.3282051282051279,-0.2641025641025636
1992-04-01,0.362703962703963,0.05211161387632002,-0.08455505279034758,0.021229260935143657,0.13788602941176453
1992-07-01,-0.3693277310924379,-0.20789915966386552,-0.22701680672268987,-0.4190624999999999,-0.5237500000000006
1992-10-01,-0.44857142857142795,-0.13780219780219705,-0.10102564102564093,-0.08102564102564092,-0.06446886446886468
1993-01-01,-0.2088942307692312,-0.13084935897435912,-0.15897435897435885,-0.07347756410256379,-0.11738782051282026
1993-04-01,0.9233035714285722,0.2142857142857144,-0.04491071428571436,0.05116071428571445,0.16387931034482728
1993-07-01,-1.1142857142857143,-0.6180672268907559,-0.06252100840336094,-0.2888636363636361,-0.25325757575757635
1993-10-01,-1.4129411764705884,-0.28676470588235325,-0.23863636363636287,-0.29121212121212103,-0.2629222011385197
1994-01-01,-0.10857142857142765,-0.12964285714285806,-0.001958874458874771,0.06575630252100861,0.023907563025210354
1994-04-01,-0.8553571428571431,0.12069327731092505,0.01953781512605035,0.15315126050420158,0.10353535353535337
1994-07-01,-0.3445233265720087,0.0963488843813387,0.007809330628802513,-0.042998955067920175,-0.07105538140020817
1994-10-01,0.3591133004926097,-0.13238916256157607,0.10295566502463016,0.08906403940886687,0.04464285714285765
1995-01-01,-0.9035714285714289,-0.2321428571428572,-0.125,-0.033928571428571974,0.023214285714284077
1995-04-01,-0.10553221288515413,0.13959383753501386,0.003732492997199799,-0.06024509803921463,-0.010661764705881982
1995-07-01,-0.03545098039215677,-0.5055182072829139,-0.25888755502200933,-0.2622549019607847,-0.24742647058823586
1995-10-01,-0.9031746031746031,-0.6272562358276641,-0.3816666666666664,-0.42152777777777706,-0.38328605200945676
1996-01-01,-0.6613813813813816,-0.158288288288289,-0.2840240240240246,-0.26831831831831865,-0.24741741741741752
1996-04-01,0.43162162162162154,0.8109887936717208,0.08273566249176012,0.01516809492419302,0.09110125646710987
1996-07-01,0.33414634146341493,-0.033658536585365884,0.1575609756097558,0.2246341463414634,0.18868292682926846
1996-10-01,-0.45691496374423224,-0.07786420566908347,-0.07526038233355292,-0.13383783783783798,-0.13948024948024873
1997-01-01,0.29729729729729737,-0.10885885885885926,-0.10540540540540588,-0.018918918918919392,0.010810810810811144
1997-04-01,-0.569722222222222,-0.5602567567567562,-0.15696621621621576,-0.04143918918918965,-0.06814705882352978
1997-07-01,-1.2993571428571429,-0.6326785714285714,-0.23289285714285723,-0.3612142857142855,-0.22286446886446898
1997-10-01,-0.22657142857142887,-0.3316138996138993,-0.21044787644787677,-0.2767335907335906,-0.20771860095389405
1998-01-01,-0.37679163034001695,-0.7623539668700956,-0.5629991281604187,-0.4688753269398438,-0.3466085440278994
1998-04-01,-1.265483870967742,-0.36091013824884755,0.04056451612903267,-0.016509216589861264,-0.06488095238095193
1998-07-01,0.32607142857142835,-0.23816666666666686,-0.07207142857142834,-0.023333333333333872,-0.012111111111110517
1998-10-01,-0.2600909090909094,-0.3759354838709681,-0.2534375,-0.21379166666666727,-0.20289583333333372
1999-01-01,-0.024939516129032224,-0.21468749999999992,-0.19718750000000007,-0.17124999999999968,-0.11656250000000012
1999-04-01,-0.431875,0.6573125000000002,0.017383928571428342,-0.05961607142857117,-0.08966666666666612
1999-07-01,0.7946666666666666,0.14570634920634928,0.2124285714285712,0.1272777777777776,0.19062698412698387
1999-10-01,0.2822222222222224,0.19999999999999973,0.10222222222222177,0.023194444444444517,-0.027222222222222037
2000-01-01,0.28500000000000103,0.10985294117647104,0.05316176470588152,-0.004117647058823337,-0.06602941176470578
2000-04-01,1.4426470588235292,0.8715257352941181,0.14755514705882344,0.20540441176470603,0.35166666666666657
2000-07-01,0.2240625000000005,0.24656249999999957,0.03955357142857174,-0.08428571428571408,-0.2618095238095246
2000-10-01,0.2749999999999999,0.36114718614718555,0.08322510822510854,0.0465367965367971,-0.03131313131313185
2001-01-01,-0.3545454545454536,-0.18787878787878798,-0.17272727272727328,-0.15454545454545432,-0.09696969696969626
2001-04-01,1.5939393939393929,0.4400000000000004,0.056969696969697114,-0.07454545454545558,0.05520833333333375
2001-07-01,0.19333333333333336,-0.19939393939393923,0.010909090909091201,-0.013636363636363669,0.13878787878787868
2001-10-01,-1.5939393939393942,-0.8621734587251828,-0.5524555903866251,-0.5569487983281092,-0.4904761904761905
2002-01-01,-1.9620689655172416,-0.6146050156739811,-0.060293625914315196,-0.02546320346320341,-0.07961904761904837
2002-04-01,-0.004914141414141815,0.9663434343434343,0.04905050505050523,-0.08113888888888843,0.07803030303030312
2002-07-01,0.4387777777777786,-0.013503267973856481,-0.0447042483660125,-0.124352941176471,-0.1446588235294115
2002-10-01,-0.25294117647058845,0.025551470588234704,-0.07545955882352917,-0.2485661764705882,-0.15075757575757498
2003-01-01,0.21562500000000107,0.26538006756756705,-0.12113175675675691,-0.33283783783783827,-0.04940878378378377
2003-04-01,1.389307432432433,-0.1644932432432431,-0.250599662162162,-0.2565287162162162,-0.10396114864864892
2003-07-01,-1.2151785714285714,0.008437499999999654,-0.4061160714285714,-0.18754464285714256,-0.3150446428571432
2003-10-01,0.6530303030303033,0.6191558441558438,-0.1227678571428572,-0.030627705627705337,-0.035822510822510534
2004-01-01,-1.2736950146627564,-0.14695564516129034,-0.31925708699902255,-0.4731867057673509,-0.2510654936461385
2004-04-01,1.9113737486095665,1.2653490783410137,0.4845116796440485,0.3355461624026692,0.29642857142857126
2004-07-01,1.9034273399014787,1.082379310344828,0.336413793103449,0.27557142857142924,0.2187746305418723
2004-10-01,-1.2558415948275865,0.07796443965517197,-0.06887500000000024,-0.08337284482758678,-0.18778340517241388
2005-01-01,0.853211805555556,-0.08643055555555579,-0.11007638888888893,0.023371527777777512,-0.07003472222222262
2005-04-01,0.13630555555555635,1.1315611111111115,-0.04345555555555558,0.20724444444444545,-0.008611960132890673
2005-07-01,0.8649551362683425,0.5994607966457028,-0.03507882599580858,0.1878486178148311,0.08308293111013532
2005-10-01,2.3290769811320753,1.247736603773586,0.058189056603773714,-0.14336339622641514,0.027830566037736038
2006-01-01,-0.5371701960784327,-0.31186941176470606,0.003753333333333053,0.06601294117647072,0.08602352941176417
2006-04-01,-0.02724943438914007,0.8734509803921573,0.10659411764705817,-0.034792156862744505,0.1054759999999999
2006-07-01,1.7156936862745096,0.7562249411764705,0.3332586274509808,0.4825200000000005,0.42962093877551055
2006-10-01,-0.45638628571428486,-2.2959124489795926,-0.07209191836734785,0.07154232653061143,-0.02063061224489804
2007-01-01,-2.723916681455191,-0.4692171251109136,-0.1965358917480029,-0.055695785270629905,-0.11653411712511108
2007-04-01,1.4663130434782619,1.4205093611357582,-0.05574707187222705,0.05462391304347802,0.1950089559623951
2007-07-01,1.933710204081633,-0.15411814551907765,-0.532554347826087,-0.12574611470860386,0.0686824699352453
2007-10-01,-0.4274057065217389,1.1344376811594203,0.43786947463768167,-0.09988442028985478,-0.08819275362318812
2008-01-01,1.4063166666666675,0.3714770833333332,-0.1660187500000001,0.1260374999999998,0.05399078014184422
2008-04-01,1.095520833333334,1.2439696365248238,0.6912312943262413,0.2907517730496454,0.3368389130434788
2008-07-01,1.4913574468085096,2.0647356501182035,0.19754378250591076,-0.09968724637681214,-0.32714666666666714
2008-10-01,1.581462222222222,-5.005908480725624,-2.01093156462585,-0.5961956916099767,-0.12881827664399026
2009-01-01,-6.883520408163265,-3.058033673469388,-0.5559170068027218,-0.494890136054422,-0.8740812925170065
2009-04-01,0.054448784194528255,-0.044722289766970236,0.13217016210739585,0.00953834853090152,-0.12556336956521785
2009-07-01,0.3943127659574466,0.35770148291424886,0.2203960670535139,0.07677299077733868,-0.27458965744400543
2009-10-01,1.3045562998405105,0.5221323763955343,-0.45105159489633184,-0.34222647527910643,-0.2325173843700159
2010-01-01,1.1767736842105267,0.4927297175866494,-0.13353863928112975,-0.06681181001283698,-0.03761331575477933
2010-04-01,-0.41239024390243895,-0.016262915742793815,0.038330709534368124,-0.08114589800443506,-0.08856795454545408
2010-07-01,-1.9121931818181817,-0.605819350649351,-0.15427870129870103,-0.27282097402597416,-0.43264039867109605
2010-10-01,0.25730571428571447,0.30009533101045327,0.014684285714285927,-0.08744952380952387,-0.18090896358543418
2011-01-01,0.6573414634146335,0.723760801393728,-0.12000406504065042,-0.08458199767711982,-0.08236341463414587
2011-04-01,2.800171922858763,2.172280034032899,0.34918343732274515,0.18558996029495156,0.20396875372689305
2011-07-01,0.6751906976744171,-0.3450200904392764,-0.08238081395348851,-0.16711576227390168,0.00989166666666641
2011-10-01,1.4021805555555553,0.02449476744186052,0.028618087855296626,-0.11799476744186,-0.068243023255814
2012-01-01,-1.0258023255813955,-0.14161162790697635,-0.06744883720930273,0.10918604651162767,0.05219069767441864
2012-04-01,0.5443668133249528,0.1890429289754878,-0.14009842866121947,-0.0077480201131368,-0.08576567567567528
2012-07-01,-1.2834221021021026,-0.412914594594594,-0.05786252252252222,-0.12443765765765846,-0.09995333333333312
2012-10-01,0.5941533333333326,0.22473444444444457,-0.06200611111111054,0.11156444444444436,0.01711388888888843
2013-01-01,-0.1936587855297165,-0.2594735788113698,-0.10623100775193794,-0.05415981912144607,-0.14548850129198954
2013-04-01,-0.28605087918321037,-0.7423828133862735,-0.016569313669881236,-0.17549835507657408,-0.05915563298490101
2013-07-01,-1.2007195121951217,-0.0426638101516148,-0.30121239288068535,-0.20370665787739006,-0.2730868918918916
2013-10-01,0.4750815540540536,-0.07494797297297295,-0.08875925675675655,0.027901891891892072,0.06747821428571443
2014-01-01,-0.7356681818181823,0.0795843181818181,-0.23593045454545436,-0.07951159090909155,-0.2468236013986016
2014-04-01,0.12040818181818214,0.3173504545454542,-0.158673409090909,-0.03752159090909113,-0.08703670731707258
2014-07-01,1.026818780487805,0.2866593292682933,0.20476920731707327,0.15190499999999973,0.2010639774859284
2014-10-01,-1.0254843292682927,-1.152771707317073,-0.37059,-0.12934993902439018,-0.10583750000000025
2015-01-01,-2.0296816216216222,-3.111996486486486,-0.46341195945945923,-0.06551790540540536,-0.03383635135135199
2015-04-01,-1.6738301801801798,0.11872374517374507,0.010417310167309957,-0.019874839124838894,-0.18727438867438884
2015-07-01,1.3503357142857144,-0.09893190476190461,-0.15003630952380886,-0.015157976190475875,0.004891951219512247
2015-10-01,-0.22767761904761907,-0.817792261904762,-0.07252773809523849,-0.10083190476190484,0.07515119047619034
2016-01-01,-0.7256760073260076,-1.4829560439560436,-0.33802014652014645,-0.11234542124542068,-0.1426227016885555
2016-04-01,-0.5658340838023765,0.17150888055034397,-0.09259906191369605,0.0561592870544092,0.027969640564826648
2016-07-01,0.6509244527829892,-0.10006504065040667,0.03835609756097602,0.023428267667292335,0.04775000000000018
2016-10-01,-0.26278130081300843,0.19051707317073108,0.05004002501563498,0.004812195121950857,0.08930988117573424
2017-01-01,0.9922754268292691,0.4793354878048781,0.04794280487804947,0.07666518292682989,0.19162250000000025
2017-04-01,0.49424499999999894,-0.6154207142857144,-0.16154392857142907,-0.08233749999999995,-0.07727214285714279
2017-07-01,-1.8850158646616544,-0.5154575187969921,-0.0779005263157897,-0.06523496240601556,-0.11334766917293226
2017-10-01,0.301278947368421,0.2947005263157898,-0.15690789473684186,-0.18816447368421052,-0.08894638888888906
2018-01-01,1.1047657142857146,0.4539342857142854,-0.056205000000000505,0.11176321428571434,0.07043245421245459
2018-04-01,0.8891323809523812,0.11438303030303065,0.11409731601731599,0.06259645021645,0.1429401069518721
2018-07-01,-0.3118922194922189,-0.029873300573300288,-0.006660851760851738,-0.0011636363636369218,-0.10247951176983516
2018-10-01,-0.34491502384737727,0.05865532591414935,0.04642647058823579,0.0956538950715431,-0.013791830065359445
2019-01-01,-0.9009573529411763,-1.1974431372549021,0.08389362745097984,-0.05703039215686312,-0.16622979797979687
2019-04-01,-0.3304964912280701,0.3637679824561406,-0.13202719298245613,-0.07130058479532231,-0.162771929824562
2019-07-01,0.23276191950464442,-0.3473600619195045,-0.035869349845201626,0.008075851393188671,-0.0018671580671580923
2019-10-01,-0.02569968203497619,-0.2901668521462635,0.09436049284578729,0.1369671580671581,0.00452376788553277
2020-01-01,0.7637613899613895,-0.2607925096525101,-0.1058030888030892,0.03499698841698784,0.08004903474903458
2020-04-01,-0.715348571428571,-4.369732857142857,-0.5226167857142856,-0.2906246428571424,-0.22203464285714247
2020-07-01,-1.10817875,0.2905975000000003,-0.3413481250000001,-0.4072362500000002,-0.37546375
2020-10-01,3.2891364285714273,0.6160927678571428,0.5685851785714282,0.2990269642857142,0.3251687499999998
2021-01-01,0.04034917293233109,0.37087172932330903,0.22560428571428615,0.006781578947368416,0.0375385714285712
2021-04-01,1.2179257309941511,1.348949999999999,0.5406350877192985,0.19157500000000072,0.23797297297297249
2021-07-01,5.019849999999998,2.390194444444444,0.2594777777777777,-0.012063888888888652,0.09577523809523836
2021-10-01,1.513202777777777,1.949269444444445,0.7906249999999999,0.33033055555555446,0.14972793650793603
2022-01-01,3.5866777777777763,2.2820947712418302,0.9415057189542493,0.4352924836601306,0.5218867647058816
2022-04-01,3.6843316176470573,3.5485126838235286,1.6070727941176481,0.8561226102941184,0.6289592803030306
2022-07-01,3.2885108455882364,1.6191977941176452,0.6183038602941169,0.44575551470588204,0.2550588235294118
2022-10-01,-0.5868452941176479,0.7420446218487413,0.5481739495798323,0.0624611764705878,0.17964218487394978
2023-01-01,-2.129796746031748,-1.1152773809523815,-0.2517227777777773,-0.40720182539682526,-0.30389150793650765
2023-04-01,0.45792023809523874,0.13737706349206302,0.27194753968253993,0.1259057936507939,0.13974285714285672
2023-07-01,-0.7724381746031739,-0.2334919841269847,-0.024505793650793972,-0.12968301587301623,-0.030846428571428053
2023-10-01,0.5311708781362006,0.16525851254480317,0.07605250896057347,-0.0010540322580649963,-0.047762007168458354
2024-01-01,-0.3652800403225811,-0.18872993951612926,-0.12057409274193542,-0.0999279233870971,-0.15888810483870985
2024-04-01,1.2719718749999998,1.1566869959677422,0.391708568548387,0.2653945564516125,0.24072711693548454
2024-07-01,-0.7919044592030371,-0.669477134724858,-0.1813405123339651,-0.0584618595825428,-0.10339345351043638
2024-10-01,-0.9556637254901958,-0.18323862745098074,0.01568411764705857,-0.01693568627450981,-0.1384813725490197
